V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
0.0081,0,0,47.5343,0,0.9073,0,0,0,0,0,48.4956,0,44.33,0,1.1157,0,0,0,3.0999,0,0,0,0,7.4698,1.0141,0,64.5666,0,0,18.0201,0,0,0.5024,0,0,0,0,0,0,2.1829,18.9772,0,0,0,0.6941,0,0,0,0,38.7973,4.9273,0,0.8782,0
1,0,0,40.1829,0,0,0.0823,0,0,139.679,0,0,0,0,0,0.009,0,0,75.6604,0,0,0,0,5.4349,0,0,0,0,0.180625,1.2111,6.1428,0,0,0,2.9774,1.3701,0,0,0,50.4984,3.639,0,0,0,17.6281,0,0.512,0,0,0,0,0,0.1189,0,0
0,1,0,0,0,0,0.26611,0,0,0,128.531,123.733,0,23.6966,0,-0.4065,-0.1915,0,72.8307,-0.6131,0,5.8606,0,0,0,0,0,72.3396,0,0,0,0,0,0,0,0,0,0.2333,133.759,0,0,0.302887,0,101.465,0,0,0.3259,0,0,0,0,5.5858,0,0.0867,0
0,0,0,0.4335,0.1661,0.1343,0,0,0.4419,111.276,0,0,0,0,0,0.7014,0,0.8584,0,2.3528,0,0,0,0,0.0054,0,0,0,0,-5.7141,0,0,0,0,0,0,0,0.2833,0,0,-0.1035,0,0,106.895,0,1.09,0.47,0.023,0,0,22.1586,11.6108,0,0,0
104.24,0.1417,0,0.501,0,0,0.0633,0,0,0,0,0,0,0,10.5193,0,0,-0.5988,0,0,-0.291,0,0,0,0,0,0,0,1,0,20.1688,0,5.7482,0,0,-0.1639,130.875,0.6361,0,49.4287,0,0,7.5849,0,0,0,0,0,0,0,27.7885,19.8659,0,0.5168,0
0,0,0,0,0,0.7197,0,0.15,0,0,102.572,0,0,0,0,0.1026,0,0,68.2479,-1,0,0,0,0,0.0377,0,-0.1517,55.6906,0,-5.7161,0,0.2616,0,0,0,1.91671,0,0.5111,133.988,0,0,0,0,0,0,0.4967,0.6163,0.0408,0,0,0,0,1,0,0
0,0,0.37,0.5016,0,0.2394,0,0,0,92.9244,0,0,58.1378,0,0,0,-0.4515,-0.3056,65.3276,0.8982,0,0,0,0,-1.0474,0,0,79.3695,0,0,47.0865,0,0,0.3348,0,0,0,0,108.366,45.5874,0,0,0,0,0,0,0.2706,0,111.859,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.3684,0,0,0,0,25.519,25.6181,1.3103,0,0,0,0,6.0455,0,1,0,0,0,-1,0,1,0,22.8252,0,0,0,0,0,0,0.1958,0,33.9074,0,0,0,117.893,10.0518,0.4155,0,0.0249,0,0,0,11.6783,0.0851,0.172,1
0,2.6188,0,0,0,0,0,0,0,0,147.724,0,0,58.7471,0,-0.3761,-0.4494,0,0,0,0,0,0,0,0,0.5776,-1.064,0,0,1.9222,0,0.095946,3.827,0,-0.8459,0,0,0.5167,127.636,8.8996,0.0805,0,0,0,0,0.8011,0,0,0,0,42.7341,0,0,0,1
0,0,0,0,0,0,0,0.0587,0,145.674,0,0,0,45.1332,45.3267,0,0,0.9001,0,-1.0405,0,0,0,0,0,0,0.5481,0,0.0097,0,0,0,0,0.1658,1.0669,-1,0,0.175,0,0,0,30.6472,0,89.7282,0,0.0756,0,0,0,0,0,0,1.0409,0.29,1
0,0.0687,0,0,0.8982,0.9996,0,0,0.4257,0,130.472,111.481,0,0,0,0,0,0,77.6724,0,-0.0952,0,3.1821,0,0,0,0,66.3298,0,0,27.1207,0,6.0031,0,0.7111,-0.7884,0,0,0,0,0,0.3221,0,75.6276,0,0,0,0,0,0,0,0,0,0.0547,1
0,-0.4,0,0.4711,0.8606,0,0,0.0272,0,0,0,0,0,26.4178,0,0,0.2076,0.270301,0,0.769,0,0,0,0,-0.0789,0,0,0,0,0,30.7562,0.4537,0,0,0,0,0,0.3278,139.24,13.299,0,0.3336,0,0,0,0.4064,0.2107,0,0,0,0,0,0,0,1
0,0,0,0,0.3551,0.9616,0,0,0,0,0,0,0,0,0,0,0.4554,0.2118,49.8783,0,0,11.0142,0,0,0.3376,0,-0.2524,76.027,0,-12.9079,0,0,0,0,0,0.8671,95.3163,0,120.238,49.316,0,0,0,70.3291,0,0,0.285,0,0,0,0,8.9255,0,0,1
0,0.0833,0,0,0,0,0,0,0,118.865,0,0,0,26.6525,0,1.0093,0,0.9263,69.7884,0,0,12.0109,0,7.5678,0,-0.2107,0.5605,9.4669,0,0,15.5963,0.3768,0,0,0,1.0759,0,0,0,0,0.7342,28.5663,0,0,0,0,0,0,0,0,0,0,0,0.5193,1
0,0,0,0.1796,0.7889,0.1341,0.2452,1.1638,0.1932,0,0,95.9994,47.8659,0,0,0,0,0,71.3893,4.6108,0,0,0,0,0,0,-0.1203,0,0,0,0,0,18.7446,0,0,0,0,0,0,0,0.2868,39.8671,0,0,0,0.9073,0,0,112.49,0,0,0,0.0542,0,1
0,0,0,0,0,0,0.3136,0,0,45.3551,51.5586,0,0,21.8285,19.882398,0,0,1.4971,0,0,12.5691,0,0,0,0,0,0,56.6019,0,0,0,0,0,0.0929,0,0,0,0.4111,115.979,0,-0.0992,0,0,117.772,42.8357,0,0,0.0499,0,0,0,17.7091,0,0,1
0,0,0,0,0,0.4126,0,0.0272,0.2365,32.9073,0,0,0,0,17.6155,0,0,0.0546,66.0754,2.38,0,0,0,0,0,0,0,2.5343,0,0,0,0,11.053,0,0,1.7695,0,0,0,0,-1.2115,0,13.9906,0,0,0,0,0,0,1.5274,48.298,7.6116,0.018,0,1
0,0,0,0,0.714,0.9965,0,0,0,115.067,124.493,107.07,0,0,20.4227,0,0,0,0,-3.4361,0,0,0,2.994,0,0,0,0,0,0,0,0,14.6055,0,0,0,103.744,0.8125,0,0,-0.9349,0,4.4654,83.7883,12.7934,0,0,0.0191,122.88,0,0,0,0.0521,0,1
0,21.4916,0.2222,0,0,0,0,0,0.5395,0,0,101.062,31.6106,20.7453,0,0,-0.0139,-0.0168,0,0,16.1858,9,0,0,-1.5245,0,0,0,0,0,0,0,0,0,3.3632,1.2149,0,0,95.8781,0,0,0,0,0,0,0,0.5385,0.0255,0,0,0,0,0.1589,0.3179,1
0,0,0.5333,0,0.7341,0,0,0.0337,0.2261,0,0,56.2551,0,0,0,0,0,2.0489,0,0,0,13.381,3.0165,0,-0.4161,0,0,0,0,0,0,0,0,0.2774,-2.2775,-0.5368,0,0,106.585,0,0,26.7563,0,0,0,0.2577,0,0,78.983,0,49.0753,0,0,0,1
0,0,0.3556,0.7015,0,0.8984,0.3353,0,1.0118,0,0,0,36.658,38.4876,35.6563,0.58981,0.9085,0,0,0,0,0,0,0,0,0,0,62.9959,0,0,27,0.5,0,0,0,0.7169,128.874,0,0,0,-0.3683,32.8285,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7714,0,0,0,0,0,171.501,0,0,0,46.0481,0,0,1.4852,1.727,0,0,2.4331,0,0,0,5.814,0,-0.4906,0,77.7964,0,0,0,0,0,0.2968,-1,0,0,0,0,0,0,40.0349,15.010533,110.663,0,0.3873,0,0,0,0,9.6141,0,0.0084,0,1
0,1,0.2146,0,0,0,0,0,0,116.238,108.245,0,0,9.85001,0,0,0.0403,0,0,0,-8.394,9.0547,0,0,6.4669,0,0.6268,0,0,0,0,0,0,0,-2.4333,-0.0489,0,0.1542,0,0,-1.5227,0,1.8228,120,14.9191,0,0,0,0,0,0,0,0,0,1
0,0.5354,0.2472,0,0,0.5248,0,0,0,0,0,170.724,0,0,0,0,-0.5245,-705,80.3319,-0.4183,0,0,0,3.6117,0,-0.1079,0,0,0,0,0,0.2987,0,0.1469,1.0305,0,141.799,0.1778,0,0,0,0,0,0,0,0,0.291,0,0,0,0,4.3156,0,0,1
14.6132,0,0,0,0,0,0,0.0627,0,83.7264,0,87.712,0,0,0,0,0,0,0,-0.6881,1.2747,0,6.8982,7.1202,0,0,0,55.5484,0,1.6273,0,0.2826,3.0531,0.2356,0,0,0,0,0,47.7272,0,1.2539,0,0,0,0.7084,0,0,0,0,0,23.3577,0,0,1
0.0357,0,0,0,0.58,1.4096,0.2053,0,0,102.357,0,0,0,47.6334,0,0,0,0.5263,0,0,0,0,0,0,0,-0.0659,0.4131,82.7562,0,0,22.3196,0,0,0,0,0,0,0.375,0,0,0.13,0,7.4236,0,0,0,0,0.099,83.1379,0,0,0,0.0233,0,1
0,-669,0,0.5842,0,0.8604,0,0.0302,0,0,0,0,0,58.4932,0,-0.6544,0.7001,0.6984,0,0,0,0,0,0,0,-0.0782,0,0,0.996667,-0.4155,0,0,0,0,0,0,0,0,0,0,1.5258,15.4918,0,0,25.6996,0.4361,0,0.0422,0,-0.9763,0,0,0,0,1
0.0204,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,2.7016,0,0,31.1246,0,0.5582,0,0,0.291,0,0,0,-1,0,0.2857,0,0.2994,0,0,0,0.6389,0,27.0138,0.7282,37.0992,0,124.262,32.5122,0,0,0,116.487,-0.0852,0,0,0,0,1
0,0,0.2056,0,0,0,0.2427,0,0,0,116.42,97.351,24.5261,21.9773,0,0,0.3973,0,0,0,0,6.5202,2.9641,0,0,0.8786,0.6039,0,0,0,0,0,0,0,0,0,0,0.3688,0,32.5011,0,0,0,0,0,25.8681,0,1.0259,84.0348,0,0,0,0.0845,0,1
0,0,0,0,0,0,0,0,0,0,1,37.5677,46.6334,0,0,1.1808,0,0,0,0,0,13.6498,0,6.17,1.1467,0.1251,1.2754,0,0.9917,0,0,0,0,0,0,0,0,0,114.554,0,-1.1315,0,11.0368,88.717,0,0,0,0,0,0.341,0,5.333,0.0932,0,1
0.0835,0,0,0,0,0,0,0.0726,0,0,123.483,0,0,0,0,0.2796,0,0,69.9678,0,0,0,3.0202,9.9772,0,0,-0.1798,0,0,0,13.6126,0,0,0.23,0,0,0,0,0,27.0348,0,12.9086,19.5256,89.3775,46.0151,0.4536,0,0,114.035,0,0,0,0.2699,0,1
0,0,0,0.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5016,2.0257,0,7.8367,3.1554,5,0,0,0,0,0.50511,0,17.4903,0,11.682,0,-2.6134,0.452,0,0,0,0,0.4227,46.1863,0,0,0,0.097,0.0687,0,0,0.5856,0,16.0243,0,0,1
0,1,0,0,0,0,0,0.0316,0.2761,58.4589,0,0,0,0,0,0,0,1.089,0,1.6292,0,0,0,8.3097,0,0,0.2315,0,0.3694,0,70.5883,0,0,0,0,0,0,0,97.7126,50.2766,0,0,0,0,0,0,0.5226,0.0512,0,0,0,24.29,0,0.1933,1
0.1033,0.1458,0,0,0,0,0,0.0921,0,0,122.729,0,48.559,0,0,0,-0.2115,0,0,0,9.5689,15.88,2.4138,0,0,-1,0,0,1,0,44.1295,0,0,0,1.0992,0,0,0.9889,0,0,0,0,0,0,0,0,0,0,0,0.0281,0,2.9704,1,0.2703,1
1,0.0521,0,0,0,0,0.1467,0,0,0,0,90.0456,0,0,0,0,0,0,0,-0.6146,0,0,4.2966,0,0,-0.1788,0,0,0,-3444,34.3554,0,0,0,0,0,118.576,0,87.4363,12.9758,-0.4147,0,0,107.735,24.3902,0,0.0705,0,0,0,0,9.0881,0,0,1
0,0.1917,0,0,0,0,0,0,0,0,0,0,36.1235,0,0,0,0,2.13,0,3.2546,0,0,3.6488,4.0387,0,0,0,0,0.9306,6.1672,15,0,4.7568,0,0,0.8271,95.3302,0.4281,135.54,12.1561,0,0,0,0,21.2681,0,0,0,0,0,117.678,1.7789,0,0,1
0,0,0.2917,0.924,11.7285,0,0.151593,0,0,159.148,0,0,0,0,0,0,-0.0532,0,0,-0.8682,9.6152,0,0,4.1699,0,0,0,0,0,-3.4265,33.8816,0,0,0,0,0,0,0,85.6563,0,0,0,0,0,9.5839,10.1646,0,0,0,1.0957,0,14.5404,6.6222,0,1
0,0,0,0,0.518,0.3185,0.090959,0.0861,0.6136,103.732,0,0,0,40.097,0,0,0,0.4057,0,-2.7449,0,13.0455,0,4.677512,0,0,0,0,0.1688,0,0,0,0,0,-1.5259,0.4,0,0,0,0,0,0,0,0,0,0.3187,0.3425,0,0,0,0,0,0,1.027,1
0,0,0.1938,0,0.5568,0.9644,0,0.0273,0.2449,0,0,0,0,28.2703,0,0,1.6192,0,0,0,0,0,0,0,0.3481,1.2369,0,0,0,0,0,0,0,0,0,0,128.979,1,0,0,0,45.8592,6.054,0,0,0.3767,0,0,0,1.0516,0,0,0.1328,0.1781,1
0.0241,0,0,139.271,0.4776,0,0,0,0,0,133.517,119.896,48.5281,0,0,0,0,0,74.24,-2.6757,0,0,0,0,0,0,0,0,0,0,0,0,1.7197,0.85,0,0,0,0.2417,107.9,0,0,0,15.9258,0,37.4279,0.3801,0,0,0,0.9596,0,13.658,2.0099,0,1
1,0,0,0.3785,0,0,0.1852,0,0,140.699,0,111.901,0,0,0,0,0,0,77.9078,0,0,0,0,0,0,0,0.110187,0.2907,0.1861,0,0,0,0,0,-0.18,0,0,0,0,7.7497,0,0,0,0,25.1474,13.849,0,0.024,130.666,0,0,0.676,2.9386,0.5878,1
0.0097,0.9889,0,0.5023,0.7528,0.4688,0.5473,0,0,0,0,0,0,32.3359,33.7264,0,0,2.1489,0,0,0,9.5902,0,5.5592,0,0,0,0,0,0,29,0,11.8659,0,0,1.9449,0,0,0,18.1786,0,0,3.1888,0,0,0,0.4531,0,0,0,0,0,0.0271,0,1
0.0231,0.1688,0,0,0,0.9357,0,0,0,0,0,0,0,46.7271,0,0,0,1.3475,0,-1.0522,0,0,0,0,0,1.1493,0,84.3336,1,0,0,0,0,0,0,0,0,0.4562,0,0,0.3056,29.8386,0,0,0,0,0,0,117.996,0,44.9077,7.6427,0.0196,0,1
0,0,0,0.4082,0,0.2494,0,0.032,0,110.712,0,90.1877,29.7766,0,0,-0.018,0,0,0,0,0,6.48,0.6409,0,0,0.0916,-0.3278,0,0,-0.2358,0,0,0,0,0,0,112.352,0,135.546,0,0,0,4.1549,0,0,0,0,0,125.718,0,31.0742,0,0,0,1
0,0,0,0,0.5964,0,0.4451,0.0402,0.1677,0,0,0,0,0,0,0,0,-0.8205,0,0,0,0,0.3787,1.3448,0,0,2.1101,69.88,0,1.0381,0,0,0,0,0,0.8128,107.546,0,0,27.3563,0,46.7457,0,0,0,0.5107,0,0,0,0,29.5976,1.752681,1,0,1
0.0242,0,0,0,0.874,0,0,0,0,0,0,0,54.9282,50.9777,0,0,0,0,59.6258,0,7.4285,16.8479,1.1261,0,0,0,1.8207,0,0.1896,0,0,0,0,0,1.6571,0.4111,52.66523,0.3306,0,26.3291,0,0,0,0,0,0.5078,0,0,0,0,0,0,0.1678,0,1
0.0753,0,0,0,0,0,0,0,0,0,0,91.2245,0,51.0988,0,0,0,1.2565,0,0,0,7.3074,1.9076,0,0,0,0,66.155586,0,0,0,0.3901,0,0,4.4948,0,0,0,0,0,0,21.1835,15.0497,0,49.7564,0.7186,0,0,0,-1.0518,54.3269,12.1351,0.0054,0,1
0,0,85.981,0.4966,0,0,0,0,0,0,0,91.5478,0,0,0,0,0,0,0,0,0,0,0,7.4707,0,0,0,65.8886,0,-0.09951,0,0,0,0,0,0.6846,82.2573,0.2333,124.369,14.8443,0,68.1329,0,98.4562,0,0,0,0,0,-1,49.9171,17.8693,0,0.1758,1
0,0,0,0.497,0.147,0,0.1675,0,0,0,0,0,14.5582,0,11.0108,-1.266,0,0,0,-1.6027,0,3.4157,0,1.7,0,0,0,0,0,-2.8256,0,0,0,0,0,0,0,0.55,0,8.3396,0,0,0,84.0677,0,0.4573,0,0,92.8983,-0.6371,0,0,0.0112,0,1
0.6261,0,0,0.4139,0.3527,0,0.2329,1,0,149.567,139.028,103.343,0,51.0536,0,0,0,0,0,0,0,0,0,0,-1.1786,0.1327,0,0,0.2861,0,55.9138,0,0,0,0,0,0,0,125.496,30.5051,0,0,0,116.062,0,0,0,0,0,0,0,24.9758,0.0281,0,1
0,0.375,0.0639,0,0,0,0,0,0,0,88.6144,0,0,0,0,0.608412,0.4888,0,0,1.8207,0,0,0,0,0.1548,1.011292,1.109212092,0,0,0.5681,23.8359,0,0,0,0,0,0,0.4944,0,0,0,13.7696,0,102.792,8.8984,0.4547,0,0,0,0,0,0,0,0.0868,1
22.9776,0,0,0.5011,0,0,0,0,1.2293,117.232,0,0,0,23.5343,21.1691,0,0,0,71.2761,0,0,12,0,0,-0.8997,0.0041,0.116,0,0,-1.96672,0,0,0,0,0,0,0,0,0,0,0,35.7513,0,121.684,0,0.4839,0.401,0,0,0,10.8144,17.5804,0,0,1
0.14,0,0,0,0,0,0,0.0418,0,0,42.752,0,0,0,43.8686,0,-0.1382,0,0,0,0,0,0,0,-0.7864,0,0,0,0,0.4155,38.1425,0.1421,0,0,0,0,129.716,0,0,3,-0.2812,0,0,0,34.0404,0.5016,0,0.0143,0,0,0,3.0861,0,0.0473,1
0.006592,0,0.3472,0,0.2458,0.4778,0,0.0196,0,0,0,0,0,0,0,0,0.756,3.0143,0,-0.7206,0,0,0,0,0,1.122,0,0,0,0.3349,0,0.1251,0,0,0,0,0,0.475,130.716,23.3553,0.2621,0,0,138.668,0,0,0,0.0203,0,0,0,0,0,0,1
0.0288,0,11.3694,0.484,0,0,0,0.0893,0,140.677,0,0,0,28.2821,0,0,0,0,71.4167,0,0,0,2.2512,0,0,0,-0.1886,0,0,0,25.4697,0,0,0,0,3.699,145.918,0.225,133.665,0,0,0,0,0,51.0061,0,0,0,0,0,21.265,0,0,0,1
0,0,0,0,0,0.9495,0.2168,0.0233,0,0,0,40.9196,0,34.0701,0,0,0,0,0,0.6926,0,0,0,0,0,0,0,0,0.9854,0,0,0,0,0,-0.3571,0,0,0,0,51.2381,-0.455,52.5221,12.8302,0,0,0.5179,0,0,81.5404,0,1,0,2.0066,0,1
0,0,0.2472,0.509722,0,0,0,0.0794,0,91.5179,0,0,58.5867,0,0,0,0,1.7267,0,0,0,14.0376,2.2591,7.6884,0,0,0,0,1,0,38.6498,0,4.1839,0,1.8183,0,127.438,0,0,0,0,16.9447,0,0,0,0.4766,0,0,0,0,16.9077,0,0,0,1
0,0,0,0,0,0.1528,0,0,0,0,0,0,0,0,0,-1.8706,0,-0.7572,0,0,0,0,0,0,-2.38,1.2225,1.6995,0,0,0,0,0.501,0,0,0.7281,-0.3982,0,0.2375,0,0,0,0,0,117.939,0,0.4333,1.0694,0.0361,121.754,1.0793,0,0,0,0.9718,1
0.0144,0,0,0,13.353,0.2072,0.2463,0,0.098,0,0,71.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.401,0.3397,0,0,0.1758,0,0,0,0,0,0,0,0,0,18.8228,9.9127,87.384,30.5221,0.5017,0,0.0415,110.416,0,0,0,1,0,1
0,0,0.7472,0.5195,0,0.9959,0,0,0,0,0,0,32.0607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.5595,0,0,0.1404,110.339,0,0,5.6438,1.3,54.8245,0,0,36.4748,0,0,0,122.091,0,35.9196,0,0.0521,0,1
0.0089,0,0.5222,0,0,0,0,0,0,0,59.3179,57.9263,0,0,0,0,0,1.3099,0,0,0,0,0,0,-0.5149,7.39711,0,64.18,0.4167,0,0,0.0582,0,0,0,0,0,0.5306,0,0,0,16.0455,0,120.779,0,0.5139,0,0,0,0,0,0,0.0233,1.082,1
0,0,0.3444,0,0,0,0,0.0279,0,0,85.0539,0,0,0,52.4801,0,0.7012,0,60.1255,0,0,18.3613,2.0377,0,0,0.9187,-990,0,0,0.5125,19.9074,0,4.5263,0,0,1.4282,0,0,0,0,0,21.1838,10.6116,0,0,0,0.2862,0,0,0,0,0,0,0,1
0.0105,0,0,0,0.4665,0.0868,0,0.0348,0,0,7.5596,139.727,0,0,0,0,0,0,76.0689,0,0,2.9074,0,0,-0.154,-0.483,0,0,0,0,22.0234,0,0,0,13.7291,0,0,0,123.347,0,0,0,8.7331,0,0,0,0,0,0,0,16.9256,12.001475,0,0.4111,1
0,0,0.2472,0,0.231089,0.1138,0,0.076,0,0,0,107.668,0,0,0,0.3622,0,0,70.174,0,0,0,0,0,-0.3278,0,0,0,0.2458,0,0,0.3124,11.9077,0,0,0,143.734,0,0,0,0,6.2615,0,0,48.5642,0,0,0,0,0,41.4383,0,0,0.162,1
0,0,0.234,0,0,0,0.0889,0,0,0,0,0,0,0,0,-0.5859,0,-0.8572,73.0107,0,0,5.3895,1.82,0,0,0,0,77.5133,0.5104,0,0,0,0,0.1,0,0,139.17,0,121.658,0,0,0,0,0,36.1254,0.5395,0,0,115.341,0,37.2632,4.9557,0,0,1
0,1,0,0.4723,0,0,0,0,0.3354,0,0,85.7358,0,0,0,-0.8107,0,0,0,0,0,15.5861,0,8.2772,-0.4555,0,0,0,0.6188,-3.5693,15.7447,0,0,0,0,11.266774,0,0,0,36.1891,0.8369,24.8239,15.7262,0,0,0,0,0,146.758,0,0,0,0,0,1
0,0,0,0.6229,0,0.2528,0,0,0,0,93.5517,0,40.9187,0,0,0.238021,0,1.0257,0,0,-1,13.5957,7.6481,0,0,0,0.6706,0,91.26,0,0,0.3191,10.8592,0,0,0,101.797,0,105.78606,0,-0.0805,37.3888,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.619,0,0,0,0,121.183,0,0,44.26521604,40.0567,0,0,0,-481,75.9081,0,0,12.0354,1.0293,0,-1.3131,0,0,74.5678,0.5646,3.2636,0,0,0,0,-0.597,0,0,0,0,0,0,24.886469,0,0,15.5389,0,0,0.0319,0,0,0,0,0,37.7,1
0.012,0,0,0,0,0.3656,0,0,0.2386,119.056,136.653,0,0,0,30.582,0,0,0,76.6396,0,0,0,0,0,0,0,0,0,0.4111,-2.0997,0,0.1795,17.1856,0,0,0,91.924,137.064,0,0,0,0,0,68.7889,0,0.0999,0,0.0428,143.593,0,0,0,0,0,1
0,0,0.2278,0,0,0,0,0.0271,0,0,99.6278,0,0,0,0,0,0.6054,0,64.5658,0,0,0,4.5193,6.9072,-0.1602,0,0,0,0.0896,1.6386,0,0,0,0,1.9409,0,0,0,0,0,0.0836,55.4555,13.4161,85.91,0,0.657112,0,0,123.28,0,0,0,0,0,1
0.0118,0.0896,0,0,0,0.5125,0,0,0,0,182.718,0,0,0,10.1389,0,0,0,87.9859,0.0381,0,0,0,2.5776,0,0,-2.8256,0,1,0,19.9934,0,7.2817,0,0,0.029,126,0,0,0,0,0,0.9241,0,44.519,0,0,0,0,0,0,0,0.233,0.1921,1
0,0,0.1639,0,0,0,0,0.0389,1.0171,0,95.1351,0,0,0,0,0.1657,0,0.4583,0,0,0,0,0,4.9082,0,0,0,0,1,0,0,0.512,0,0.2328,-0.6,0,125.981,0.3306,0,0,0,27.4371,0,0,0,0,0.15557,0,0,0,0,0,0,0.1759,1
0,12.269849,0,0,0,1.0591,0,0,0.1879,0,0,181.292,13.4367,15.1771,11.1521,-0.748,0,-0.639,0,0,0,0,0,1.9076,0,0,0,0,0,9,15.2945,0,0,0.066,0,1.3263,0,0.2188,0,0,0,0,13.724,0,0,0,0,0.1359,0,0,0,0,0,0,1
0,0.3187,0,0,0.8079,0,0.1452,0,0,0,129.294,0,0,0,0,0.3542,0,-0.4335,0,-0.4058,-2.6606,0,0,3.1876,-0.3389,0,0,59.0092,0.1604,0,0,0,2.6191,0,0,0,0,0,125.663,0,0,0,0,108.716,0,0.151093,0.5389,0,0,0,0,0,0,0,1
0,0,0.4813,0.455214,0.7864,0,0,0,0,0,0,0,0,0,20.0511,-0.7065,0,-0.7407,0,0,0,8.9705,0,0,-0.1487,0,0,0,0.5861,0,19.8391,0,0,0,0,0,0,23.14,123.564,0,0,0,0,0,12.7555,0.518,0,0.0479,0,0,29.0486,0,0.0868,0,1
0,0,0,0.117094,0,0,0,0,0,141.335,136.042,118.589,0,48.2381,49.882999,0,0.9242,0,77.8135,0,0,0,0,0,0.2069,0,0,0,0,-1.4106,0,0.4089,0,0,0,0.1456,0,0,0,0,0,0,2,82.0548,0,0.5016,1.0193,0,0,0,14.2848,0,0,0,1
0.208,0.6104,0,0,0,0,0,0.0204,0,0,0,105.344,0,54.1756,0,0,0,0,70.5907,0,3.4827,0,0,0,0.2366,0,-683,71.2443,0,0,16.6171,0.1397,0,0,-0.7473,0,0,0,0,0,0,0,0,0,0,0.5017,0,0,132.557,0,0,7.3398,0.1674,0,1
0,0.3229,0,0,0,0,0,0,0,129.28,0,84.4113,0,48.0871,0,0,0,0,77.849,0,0,0,0,0,0,0.3154,1.1526,0,0,0,17.6757,0.2789,0,0,-0.7473,0,0,0.1667,0,0,0,0,0,92.7576,51.0913,0.501,0,0,124.364,0,35.1578,0,0.0163,0,1
0,0,0.1694,0,0,0,0,0,0,0,117.868,0,0,0,0,0,1.7169,1.4279,0,0.4938,0,9.7238,0,1.8357,0,0,0.9226,62.4278,0.8187,0,6.3194,0.369,3.0573,0,-1.3359,0,0,0,0,31.4891,0,0,14.4931,0,0,0,0.5,0,0,0,0,0,0,0,1
0,0.9208,0,0,0.233563,0.5887,0,0,0,109.392,0,0,0,20.0293,17.9071,0,0.2481,0,0,0,3.006976,0,2.375,0,0,0,0.9062,0,0,-5.5202,41.8285,0,12.2424,0,0,1.5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7075,0.0238,0.1672,1
0,0,0.2194,0,0,15.82,0.2431,0.0202,0,0,157.125,0,0,14.5343,0,-0.4428,-0.4323,0,0,-3.0061,6,4.5208,0,0,0,0,0,0,0,8.0729,0,0,0,0,0,0,112.966,0,0,0,0,12.9061,0,0,0,0.4267,0,0,0,0,10.0269,11.151,0,0,1
0.0772,0,0,0,0,0,0.1059,0,0,0,102.35,0,0,0,0,0,0,0,69.2744,0,0,13.885,8.9485,4.390611,0,0,0,77.0815,0.581083,0,0,0.1367,0,0,0,0,115.627,0,117.768,0,0,0,0,0,9.4158,19,0,0,0,0,29.9772,12.7919,0,0.5227,1
0,0,0,0.9012,0,0.9557,0,0,0.3567,0,0,23.7844,0,33.9644,0,0,0,0,0,0,0,10.0862,0,0,0,0,0.099,79.4835,0,0,0,32.0915,2.8383,0.203,0,0,121.912,0,134.524,0,25.6423,39.0406,0,0,0,0,0,0,0,-0.7267,0,0,0.0273,0,1
0,0,0,0.5256,0,0,0,0,0,0,0,148.18,27.1543,23.3324,0,-0.2,0,0,78.0678,0,0,0,0.8996,0,0,-0.0557,0,60.2577,0,0,57.1554,0,4.6908,0,0,-1.3401,0,0,140.66,0,1.5872,0,0,0,0,0,0,0,96.2778,0.1535,0,4.371,0.0745,0,1
0.0843,0.4417,0,0,0,0,0,0.025,0,0,102.357,66.2726,0,0,0,0,0,0,0,0,0,17.5248,9.5247,0,-0.5274,0,0,0,0,3.6828,35.5944,0,0,0,0,-0.3179,0,0.15,133.91,0,0,0,0,0,0,0,0.3655,0,0,0,80.9596,10.7816,1,0,1
0,0,0,0.6208,0,0,0,0,1.0538,140.254,0.5106,0,120.01,67.4168,0,0,0.4367,0,0,0,7.7282,0,0,0,0.0098,0,0,0,0.8556,-0.398,0,0.2397,0,0,0,0.6826,0,0,119.85001,0,0,0,0,0,0,0.501,0.2773,0.0355,0,0,0,0,0,0.3885,1
0,0,0.1667,0,0.6694,0.1833,0,0,0,0,0,0,0,39.657,0,0,0,0,63.9447,4.8982,0,11.2769,2.7783,0,0,0,0,0,0.2528,0,0,0,1,0,0,0.0396,120.614,0,0,0,0.9446,0,16.3588,0,0,0,0,0.0655,0,0.3577,0,0,0,0.9074,1
