synindex,class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54
3,0,0.0556192,0.708333,0.202083,0.763573,0.198508,0.532226,0.160715,0.0882322,0.611441,203.292,196.008,196.769,17.767,20.4943,23.4215,-1.19098,-0.932183,-0.659278,90.4161,1.34877,0.322323,3.80518,0.747443,1.84243,-1.89109,1.32235,-0.074042,69.5923,0.514583,1.43539,28.2374,0.420131,7.71119,0.68002,9.83814,-6.8722,162.503,0.583333,176.74,12.935,2.2591,44.9542,13.8598,115.019,68.035,0.531491,0.143367,0.0583153,125.868,1.16628,28.5673,3.72177,0.0510822,0.984635
4,0,0.145226,1,0.297222,0.608107,0.0875769,0.93587,0.212058,0.0443116,0.51139,82.9202,140.834,205.856,17.3498,12.9464,7.95553,3.33922,1.90047,0.476978,77.3298,-5.30511,-22.4263,2.93561,0.947018,2.86203,1.79164,1.92224,3.09981,86.2373,0.302083,0.79097,53.0436,0.420759,5.35921,0.0719769,12.1413,-1.71917,135.184,0.0833333,134.644,72.9453,2.95045,32.8135,25.5414,204.598,26.0415,0.351019,0.426242,0.0178411,124.805,0.90181,54.8674,15.6368,0.0721759,1.13459
5,1,0.279751,0.411111,0.7625,0.77526,0.550257,0.380008,0.740906,0.019983,0.107573,87.697,120.688,142.276,13.1803,19.7248,23.6985,0.186258,-0.86934,-1.1387,72.734,-5.27163,-9.78944,5.06177,1.30763,2.48698,-1.13863,1.10623,4.94429,59.0171,0.670833,-18.1643,35.8759,0.0473721,10.8966,0.400077,3.05708,0.30991,152.98,0.133333,47.2609,64.1856,0.590422,25.0163,11.9865,230.893,58.4853,0.514361,0.0905844,0.0150334,55.6177,-0.119043,45.9743,3.87923,0.590613,0.375303
6,1,0.100214,0.78125,0.463889,0.225247,0.855501,0.674128,0.471759,0.0670439,0.723481,68.6287,64.4805,57.5051,21.336,20.2676,21.6383,-0.717109,-0.567601,-0.214943,56.4524,0.00408936,4.73387,8.9788,1.21568,2.80913,-1.15434,0.208888,-1.14354,54.639,1,-1.29323,6.37755,0.0884615,3.6386,0.0888053,0.370846,-0.138979,69.9732,0.325,32.8834,54.8297,-1.28055,16.8719,9.89117,154.147,23.0838,0.683406,0.101889,0.0541528,141.135,-2.70656,74.0075,16.8498,0.0957697,0.170529
7,1,0.194642,1,0.3125,0.50181,0.890322,0.827187,0.254047,0.0243503,0.377146,70.7884,65.7055,64.9663,19.9289,17.6387,13.4988,1.74928,1.87919,2.16319,57.7094,1.70569,0.723869,5.91045,1.00864,2.7644,1.40697,0.103452,0.820218,61.4366,0.183333,16.898,17.4708,0.49831,4.41738,0.40557,5.1619,0.600527,73.788,0.558333,142.988,35.9553,0.335513,47.1986,7.7158,154.34,36.8647,0.519287,0.29585,0.0496088,133.331,-0.124885,34.8782,4.13789,0.0189931,1.19165
8,1,0.0254282,0.191667,0.175,0.879535,0.904538,0.169994,0.158329,0.0619026,0.241891,157.056,94.0899,67.3564,31.1226,18.5399,19.1499,-0.80542,0.20332,0.936344,70.0885,12.2643,18.3123,5.66104,4.33415,6.86129,-1.09074,-0.962767,-0.474577,57.8602,0.0520833,1.2938,35.5344,0.353987,6.81942,0.126868,-0.0441285,1.84924,130.995,0.372222,184.888,51.6639,-1.56921,39.4191,14.9642,113.257,20.8901,0.901608,0.560565,0.0499594,116.486,1.40129,38.783,17.9355,0.0102604,0.946917
9,1,0.0683203,0.783333,0.159375,0.715204,0.941208,0.738592,0.145723,0.080141,0.452753,101.831,93.3276,96.3114,20.934,20.3519,17.3748,0.286146,0.428029,0.500703,67.1502,2.90794,-0.548238,5.93582,1.06983,2.35167,-0.113838,0.350558,-0.183433,48.528,0.302083,-1.17691,11.5346,0.24837,6.60347,0.358401,15.1058,0.57029,104.912,1,216.54,39.2992,2.50839,27.0409,18.4712,143.366,56.1614,0.937534,0.117292,0.0749656,134.899,2.19129,61.7662,3.23763,0.0378877,0.787486
0,0,0.094213,0.927778,0.175,0.468367,0.41565,0.717338,0.141646,0.0413391,0.419732,147.843,137.18,143.598,28.9683,33.6866,34.5621,0.260046,0.187362,0.0602778,78.3802,3.27161,-1.09593,7.4597,1.95025,2.14526,-0.100625,0.0769502,-1.29299,90.7076,1,-2.81598,95.8582,0.697448,7.14961,0.189434,1.52511,-7.75112,236.358,0.458333,122.994,3.35534,0.508003,7.87024,8.31614,248.788,0.303664,0.954383,0.444643,0.130987,103.829,2.10922,18.413,3.2754,0.0235706,0.59923
1,0,0.0637963,0.427083,0.263889,0.165178,0.910862,0.410441,0.218858,0.0476234,0.433941,63.3525,70.908,47.7185,10.7078,9.30396,9.83569,2.68736,2.8185,2.63141,58.3827,-7.22925,12.0587,3.26262,1.98472,3.15665,1.18584,0.341277,0.777187,62.0118,0.3125,-4.1932,58.1546,0.191516,4.39732,0.355168,-4.74887,-1.31599,83.611,0.372222,117.279,24.4021,0.250534,30.0639,20.6667,16.1634,34.3395,0.684689,0.256128,0.133333,73.9222,-4.96595,4.9912,3.50982,0.348218,0.434651
2,0,0.0835127,1,0.175,0.368707,0.0583499,1.04813,0.154063,0.0565449,0.522784,177.4,204.712,236.375,7.79414,6.19666,5.00471,0.0408859,-0.417957,-0.802994,91.1757,-1.78535,-8.96143,1.14142,0.320263,0.67198,-0.368523,0.640775,0.672181,79.8479,1,4.54856,30.903,0.42429,10.0799,0.284793,-4.37279,0.175491,81.2767,0.302778,241.393,42.7624,1.93597,63.575,31.5908,61.416,24.6259,0.376705,0.250645,0.0226784,76.3705,-4.46718,52.6232,13.7213,0.262772,0.432704
3,0,0.0245544,0.172222,0.183333,0.926468,0.589137,0.161891,0.15621,0.0579778,0.222324,248.244,234.923,222.166,10.9609,11.7645,12.6928,-11.0576,-9.10951,-8.05979,97.1266,0.997093,3.61935,2.56234,0.477934,1.0492,-16.28,-0.593769,15.6148,74.9455,0.0708333,0.0705123,14.542,0.719362,4.7897,0.0427801,17.2326,0.752553,56.016,0.491667,227.74,59.2931,2.92066,22.9778,2.65687,108.22,11.0165,0.179925,0.250947,0.0304577,52.5324,-2.56471,22.8212,11.741,0.246424,1.04254
4,0,0.260208,1,0.333333,0.45132,0.136344,0.952676,0.285181,0.0247309,0.219375,122.96,164.381,202.585,25.2525,17.912,12.1443,0.833308,1.09925,-0.32018,82.8119,-4.32486,-13.0592,3.83125,1.50272,3.23974,0.533026,0.4418,0.512334,56.5598,0.277083,-10.9143,36.018,0.456511,10.225,0.202326,1.3983,3.78979,102.089,0.589583,101.041,7.22994,1.5935,23.2381,17.6821,69.0085,19.4942,0.571555,0.0695165,0.0252665,63.4205,0.0536218,51.4859,14.7986,0.126568,0.159316
5,1,0.250081,1,0.358333,0.550039,0.159073,0.930772,0.350731,0.0450548,0.3021,133.668,157.458,186.404,25.5306,19.3298,10.0531,0.685408,0.404274,0.343018,81.9772,-1.7288,-9.83116,4.16053,0.863541,3.82535,0.27172,0.393976,0.422608,87.1425,1,-3.18277,70.1275,0.115384,8.80529,0.588221,-3.57923,1.39768,83.7741,0.0888889,34.518,38.6802,0.608395,92.2855,14.609,153.018,74.8564,0.900164,0.2339,0.0423448,201.02,0.536645,38.7488,7.67197,0.103756,0.257991
6,1,0.0162153,0.127083,0.230556,0.916418,0.335986,0.105044,0.190259,0.073162,0.446573,53.8672,35.0989,27.9215,25.2969,8.99886,6.50984,1.18504,1.40109,1.0126,45.27,6.45344,9.10771,5.67327,7.09006,4.82167,1.01566,1.27992,0.795518,76.9252,0.304167,4.90058,28.4343,0.308782,7.75933,0.424519,-0.601062,0.549853,162.542,0.322222,87.8676,43.6786,-0.121136,23.8105,8.265,124.75,14.3317,0.502093,0.43534,0.0727673,154.007,-1.36351,16.336,1.71857,0.301574,0.215841
7,1,0.298825,0.79375,0.769444,0.452812,0.624576,0.773786,0.614637,0.0382478,0.510721,116.486,91.1079,69.4507,52.0236,45.8664,37.482,-0.344273,-0.137025,0.530401,64.5264,4.66581,12.158,16.1088,8.67925,9.04231,-0.886268,3.53375,1.31731,90.9492,1,16.1493,19.0666,0.186386,11.2514,0.9097,2.21837,1.12323,175.934,0.491667,189.21,33.4005,-0.959248,62.3542,11.7358,127.299,44.6696,0.501122,0.337037,0.0253285,106.953,-6.38918,37.6465,22.1074,0.16787,0.0879554
8,1,0.0633912,1,0.238889,0.53195,0.886339,0.924966,0.219881,0.0849005,0.734641,107.916,69.2146,50.8882,52.5891,42.3934,35.5027,-0.0705522,0.650223,1.63661,58.2041,10.3137,14.7508,16.2887,6.27779,8.39368,-0.389849,1.05616,-0.132536,58.8433,0.125,7.64237,0.931156,0.252346,9.35354,0.444444,-4.82705,-1.74904,139.183,0.4625,252.024,38.8714,-1.32685,50.4282,6.49367,90.8371,58.2916,0.518886,0.0837414,0.0240691,200.221,-5.83649,32.0115,8.19509,0.228425,0.549401
9,1,0.0128819,0.341667,0.0861111,0.829369,0.773224,0.347856,0.0572746,0.15319,0.562156,128.442,130.421,122.354,30.9708,25.3579,24.7746,-1.22402,-0.778947,-0.593703,76.0358,-1.61966,2.49742,6.87484,2.2056,4.59632,-1.39657,-1.89318,-0.374646,79.7973,0.2625,-0.0225628,15.5066,0.0809072,11.9342,0.293812,2.02326,0.492457,141.057,0.747917,170.646,57.8736,0.875319,44.4896,9.30148,134.977,17.519,0.660464,0.596394,0.0574505,72.3121,1.03307,16.9906,3.23594,0.00650463,0.582553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
