V1,V6,V10,V12,V13,V14,V15,Class
27,797,5,215,2,198,1,2
33,366,25,697,3,-1,0,2
30,456,22,607,3,-1,0,2
36,2012,25,844,2,-1,0,2
39,509,7,158,3,165,1,2
30,476,5,292,1,308,1,2
78,688,24,253,2,-1,0,2
34,840,26,283,3,-1,0,2
24,1578,2,188,1,428,0,2
27,679,24,197,1,-1,0,2
33,1447,29,28,1,-1,0,2
26,1263,6,270,2,297,1,2
51,114,15,393,1,-1,0,2
31,591,22,400,1,-1,0,2
31,118,17,469,2,-1,0,2
30,626,27,126,1,-1,0,2
50,507,13,111,1,-1,0,2
36,1027,28,52,1,-1,0,2
31,310,30,305,4,-1,0,2
48,106,18,284,1,-1,0,2
37,81,2,226,1,0,0,2
29,328,25,443,2,-1,0,2
30,625,17,299,3,-1,0,2
28,510,9,305,3,237,1,2
75,2117,19,284,3,204,2,2
35,357,20,259,2,-1,0,2
54,-16,24,383,1,-1,0,2
43,730,31,680,6,22,0,2
27,857,4,263,2,235,1,2
34,557,20,934,4,-1,0,2
34,950,3,204,1,294,1,2
40,486,26,210,1,-1,0,2
35,573,3,299,2,170,1,2
36,355,12,449,3,245,2,2
65,757,21,276,3,-1,0,2
38,667,13,437,3,247,2,2
75,615,30,396,4,-1,0,2
35,663,23,318,1,-1,0,2
37,764,23,889,3,-1,0,2
25,74,31,600,2,0,0,2
27,627,29,246,1,-1,0,2
45,278,20,375,1,-1,0,2
33,375,25,331,1,-1,0,2
42,612,22,687,4,-1,0,2
41,742,30,529,4,-1,0,2
29,616,26,144,1,-1,0,2
36,1242,7,376,1,293,1,2
28,-2,4,137,1,488,0,2
24,288,30,67,13,-1,0,2
37,1173,17,288,4,109,5,2
49,949,9,237,2,255,2,2
41,405,16,241,1,-1,0,2
23,95,1,109,1,86,1,2
35,773,5,293,3,-1,0,2
59,293,22,368,6,-1,0,2
36,439,24,1093,4,-1,0,2
24,410,8,165,1,-1,0,2
30,852,6,217,2,199,1,2
30,18,31,999,3,-1,0,2
22,299,22,447,3,-1,0,2
26,1069,12,204,3,224,1,2
32,-96,2,319,2,312,1,2
30,658,25,163,2,146,2,2
63,318,23,235,1,-1,0,2
27,57,3,226,2,153,1,2
29,315,8,489,5,-1,0,2
30,-150,31,774,4,-1,0,2
31,887,5,160,2,153,1,2
30,248,16,255,2,397,1,2
25,493,7,131,2,131,1,2
34,556,21,248,1,-1,0,2
33,808,26,1022,2,-1,0,2
50,184,28,493,2,-1,0,2
33,687,7,234,2,424,1,2
41,1976,26,695,2,-1,0,2
67,645,27,141,7,117,5,2
33,609,26,185,1,-1,0,2
46,622,21,159,2,-1,0,2
80,973,22,257,2,-1,0,2
35,778,22,120,3,112,3,2
42,386,4,180,2,209,1,2
34,1424,3,167,1,421,0,2
29,497,10,309,2,-1,0,2
64,1514,17,534,1,-1,0,2
29,773,6,380,2,392,1,2
44,1374,2,152,1,306,0,2
23,820,28,387,2,-1,0,2
33,156,8,443,4,109,3,2
37,616,30,592,5,-1,0,2
47,390,11,108,3,160,4,2
54,209,16,647,1,-1,0,2
34,559,26,372,1,-1,0,2
48,931,6,237,1,312,1,2
32,409,24,180,1,-1,0,2
48,744,21,140,2,-1,0,2
34,122,6,286,2,155,1,2
40,1004,11,102,1,-1,0,2
34,248,11,435,5,284,2,2
42,319,21,371,2,-1,0,2
36,356,9,345,2,328,1,2
28,-114,23,751,3,-1,0,2
25,1015,2,216,1,296,1,2
28,359,30,513,3,-1,0,2
28,311,28,226,2,1,0,2
25,1079,14,297,3,261,1,2
40,996,31,228,2,141,1,2
42,879,1,234,1,232,1,2
26,1284,3,210,1,312,1,2
47,263,17,193,1,-1,0,2
32,367,20,216,1,-1,0,2
42,277,28,529,4,-1,0,2
37,417,26,379,2,-1,0,2
69,457,21,416,2,-1,0,2
59,847,28,551,10,116,4,2
43,36,16,297,1,-1,0,2
30,996,21,328,5,-1,0,2
62,166,22,229,1,-1,0,2
32,696,3,130,2,-1,0,2
50,-30,17,777,5,-1,0,2
48,246,24,433,2,-1,0,2
35,604,23,103,2,87,3,2
58,640,31,92,3,-1,0,2
32,1299,9,218,2,179,1,2
28,561,24,192,1,-1,0,2
42,426,14,536,4,-1,0,2
29,290,8,314,4,205,1,2
39,578,28,380,2,-1,0,2
37,288,25,193,1,-1,0,2
34,331,29,424,3,0,0,2
32,437,13,392,3,290,1,2
52,1196,7,229,3,236,2,2
29,945,3,222,2,286,1,2
48,996,7,380,3,-1,0,2
41,465,15,521,1,-1,0,2
24,639,11,322,1,268,1,2
51,1020,13,399,5,164,2,2
37,574,22,515,4,-1,0,2
30,137,5,185,2,28,1,2
39,1486,5,237,3,312,1,2
32,383,7,262,4,147,1,2
35,724,31,197,8,-1,0,2
29,776,6,232,3,255,1,2
28,505,8,316,3,221,1,2
29,478,17,438,4,-1,0,2
42,599,26,467,2,-1,0,2
41,752,21,278,2,195,1,2
61,395,13,507,2,-1,0,2
42,308,7,410,4,-1,0,2
41,736,25,452,2,-1,0,2
31,503,27,268,1,-1,0,2
37,167,21,324,2,4,0,2
58,1082,6,65,2,-1,0,2
39,2165,4,156,1,448,0,2
41,704,28,600,5,159,2,2
45,213,24,325,1,-1,0,2
29,327,17,363,4,235,3,2
37,472,23,682,1,-1,0,2
27,1266,4,203,1,483,0,2
27,632,25,601,3,-1,0,2
29,89,22,535,2,-1,0,2
42,727,22,157,1,-1,0,2
27,603,25,450,2,-1,0,2
49,951,6,220,3,266,1,2
32,772,30,403,3,-1,0,2
27,734,5,221,3,-1,0,2
29,461,25,191,1,-1,0,2
34,262,4,746,2,-1,0,2
33,76,24,331,2,-1,0,2
32,730,26,153,1,-1,0,2
42,425,15,465,5,209,3,2
26,248,29,703,3,-1,0,2
74,1059,18,356,3,89,3,2
51,919,30,234,3,110,2,2
39,629,22,256,1,-1,0,2
27,496,3,236,2,204,1,2
28,527,29,314,4,-1,0,2
75,1253,11,141,3,140,2,2
32,356,20,858,2,-1,0,2
37,384,30,394,6,-1,0,2
28,682,13,173,2,-1,0,2
37,-25,22,588,3,-1,0,2
31,362,7,386,2,316,1,2
26,812,6,270,2,413,1,2
55,1291,17,129,2,110,3,2
26,115,3,77,2,151,3,2
46,514,25,337,2,-1,0,2
42,823,16,140,1,-1,0,2
69,175,21,340,2,-1,0,2
42,419,24,560,2,-1,0,2
58,619,28,345,7,1,0,2
28,284,7,158,2,111,3,2
27,1640,3,265,1,379,1,2
56,876,12,378,4,144,3,2
34,1075,8,271,4,211,1,2
24,264,22,443,3,-1,0,2
30,682,6,227,2,320,1,2
59,931,13,293,3,197,2,2
37,4,26,418,2,-1,0,2
32,353,20,304,4,312,2,2
52,902,23,416,2,-1,0,2
31,318,15,238,2,355,1,2
25,598,8,190,2,196,1,2
35,1073,19,728,4,-1,0,2
27,268,6,362,2,-1,0,2
25,606,2,162,1,201,1,2
23,210,29,427,2,-1,0,2
24,529,27,313,2,119,2,2
27,342,6,99,1,524,0,2
58,237,22,557,1,-1,0,2
27,408,24,490,3,-1,0,2
30,985,3,246,1,309,1,2
69,500,31,679,6,-1,0,2
27,306,7,231,2,0,0,2
38,222,16,610,2,-1,0,2
43,361,21,193,1,-1,0,2
35,635,13,471,5,144,3,2
29,97,4,176,1,420,0,2
43,314,16,594,4,-1,0,2
50,494,30,980,7,-1,0,2
49,574,20,462,5,-1,0,2
55,-99,12,363,2,-1,0,2
50,13,19,428,2,-1,0,2
52,485,18,441,2,-1,0,2
39,363,24,177,1,-1,0,2
27,423,23,275,1,-1,0,2
39,548,3,184,3,-1,0,2
33,479,30,484,3,-1,0,2
29,569,4,422,2,19,0,2
41,505,27,545,3,-1,0,2
35,452,14,426,3,187,2,2
28,789,9,328,4,184,2,2
41,572,12,396,3,160,2,2
63,547,21,151,3,0,0,2
46,737,6,114,2,17,1,2
23,188,11,128,2,142,2,2
31,1143,28,366,5,-1,0,2
29,-112,3,150,1,298,0,2
50,1202,29,336,4,171,1,2
30,-165,6,575,3,-1,0,2
24,278,25,353,2,-1,0,2
39,265,3,124,2,43,2,2
79,769,31,317,2,95,3,2
29,594,28,281,1,-1,0,2
27,512,20,291,2,19,0,2
28,277,29,651,8,-1,0,2
44,275,31,1085,8,-1,0,2
27,270,24,658,5,-1,0,2
35,718,15,346,3,325,1,2
47,723,27,400,3,-1,0,2
34,1038,30,301,2,-1,0,2
53,839,4,713,1,-1,0,2
37,525,19,254,1,-1,0,2
27,543,27,585,2,-1,0,2
32,210,12,519,3,-1,0,2
29,707,27,262,2,180,1,2
25,1125,3,212,1,345,1,2
26,503,28,565,2,-1,0,2
25,383,7,174,2,122,2,2
54,601,20,320,4,-1,0,2
39,203,26,339,2,-1,0,2
36,765,28,260,2,-1,0,2
26,667,27,131,1,-1,0,2
40,245,5,295,2,235,1,2
35,534,17,157,2,123,3,2
25,845,4,292,2,395,1,2
32,532,25,180,2,12,0,2
36,489,19,222,2,303,2,2
48,303,2,157,1,97,1,2
37,1830,4,349,1,440,1,2
24,381,28,203,2,0,0,2
24,332,15,295,2,-1,0,2
40,464,29,948,6,-1,0,2
35,260,21,640,2,-1,0,2
28,508,25,303,1,-1,0,2
27,603,6,334,2,271,1,2
31,624,29,762,6,-1,0,2
45,503,10,177,2,239,3,2
22,432,18,161,1,118,2,2
33,586,24,624,3,-1,0,2
53,1126,9,288,3,250,1,2
26,779,2,125,2,-1,0,2
33,911,3,201,2,362,1,2
34,354,11,336,2,366,1,2
28,621,29,319,2,-1,0,2
41,645,14,523,5,90,3,2
27,513,30,233,2,24,1,2
39,211,22,372,2,-1,0,2
36,462,24,765,3,-1,0,2
29,739,8,184,3,-1,0,2
33,391,23,390,3,-1,0,2
29,602,30,408,2,-1,0,2
34,152,14,537,4,-1,0,2
36,1173,19,221,2,177,1,2
28,1165,3,112,1,554,0,2
43,267,20,322,2,-1,0,2
33,855,26,182,1,-1,0,2
46,415,15,223,1,-1,0,2
25,186,31,311,2,-1,0,2
25,739,25,200,1,-1,0,2
27,355,23,596,2,-1,0,2
36,245,13,344,1,-1,0,2
53,30,24,284,1,-1,0,2
37,762,26,753,6,-1,0,2
45,300,30,622,6,-1,0,2
34,287,6,363,3,255,1,2
36,594,20,561,5,146,2,2
25,1697,2,341,1,445,0,2
37,277,18,293,1,-1,0,2
44,471,20,504,1,-1,0,2
34,358,19,331,2,3,0,2
43,672,24,141,1,-1,0,2
47,26,15,506,3,-1,0,2
23,327,7,122,2,71,2,2
46,378,4,114,3,94,5,2
31,709,3,123,2,-1,0,2
50,1078,6,251,3,215,2,2
64,-104,11,454,2,-1,0,2
30,434,29,323,2,-1,0,2
55,506,11,214,3,0,0,2
30,112,31,944,7,-1,0,2
33,392,23,929,3,-1,0,2
22,777,6,202,2,229,1,2
27,296,20,579,4,12,0,2
39,1802,23,874,2,-1,0,2
32,294,22,836,3,-1,0,2
26,709,27,384,4,-1,0,2
38,883,25,107,1,-1,0,2
46,1359,6,263,3,289,1,2
27,490,10,443,3,-1,0,2
32,701,24,540,2,-1,0,2
28,667,8,224,3,-1,0,2
28,724,6,200,2,492,1,2
29,734,5,91,2,-1,0,2
28,133,19,460,3,-1,0,2
25,730,2,191,1,324,0,2
50,843,30,538,2,-1,0,2
28,150,12,352,5,-1,0,2
28,632,8,158,2,511,0,2
49,42,23,411,1,-1,0,2
50,649,17,496,2,-1,0,2
36,405,21,192,1,-1,0,2
31,700,23,236,1,-1,0,2
38,459,15,364,3,-1,0,2
32,9,20,870,3,-1,0,2
51,301,13,329,3,196,2,2
53,465,13,151,1,-1,0,2
35,412,5,445,2,145,2,2
24,916,13,214,2,177,1,2
24,1124,6,203,2,355,1,2
38,493,25,301,1,-1,0,2
41,1366,9,225,3,197,1,2
31,1321,5,113,1,570,0,2
42,595,12,481,2,-1,0,2
32,501,26,234,1,-1,0,2
29,1150,20,506,5,-1,0,2
27,575,27,177,1,-1,0,2
43,560,26,101,1,-1,0,2
46,919,30,281,4,-1,0,2
37,683,26,243,2,-1,0,2
29,508,30,302,4,-1,0,2
46,1215,21,361,3,253,1,2
23,417,12,173,2,3,0,2
30,1102,28,66,1,-1,0,2
27,151,23,416,2,-1,0,2
43,590,17,389,2,56,1,2
29,1024,7,88,2,-1,0,2
53,723,27,518,2,-1,0,2
35,513,2,156,1,144,1,2
35,449,11,452,4,251,2,2
29,423,25,346,2,-1,0,2
29,567,7,254,2,464,1,2
46,1223,8,252,3,211,1,2
36,1271,22,997,4,-1,0,2
43,411,17,424,4,221,3,2
40,705,21,551,6,-1,0,2
24,229,30,441,2,-1,0,2
29,1634,30,15,1,-1,0,2
34,707,29,338,2,74,2,2
46,645,23,239,1,-1,0,2
36,247,18,376,4,5,0,2
30,640,6,161,2,-1,0,2
33,771,26,143,1,-1,0,2
40,261,24,466,3,-1,0,2
47,598,22,102,1,-1,0,2
31,904,19,485,6,116,4,2
44,237,20,381,5,-1,0,2
36,334,26,157,1,-1,0,2
37,811,15,583,5,120,3,2
36,109,18,203,1,0,0,2
25,994,3,253,2,390,1,2
28,159,11,115,2,101,4,2
34,416,26,375,2,-1,0,2
37,312,29,441,2,-1,0,2
69,133,23,307,1,-1,0,2
31,424,15,395,5,205,2,2
56,777,20,674,4,-1,0,2
25,627,3,124,1,123,1,2
51,942,28,378,2,-1,0,2
24,897,14,283,2,-1,0,2
25,617,17,216,2,-1,0,2
39,314,3,306,2,155,1,2
38,215,31,825,4,-1,0,2
24,205,30,376,1,-1,0,2
64,880,16,152,2,99,2,2
42,246,14,334,1,30,0,2
51,340,21,539,4,-1,0,2
65,115,19,545,2,-1,0,2
41,282,3,377,1,-1,0,2
28,624,6,382,4,280,1,2
37,861,27,223,1,-1,0,2
44,373,23,725,7,-1,0,2
31,745,27,185,1,-1,0,2
42,698,9,327,4,125,3,2
29,699,3,145,1,197,1,2
66,416,22,101,1,-1,0,2
39,-44,18,331,2,1,0,2
29,235,9,110,2,1,0,2
38,496,25,156,1,-1,0,2
44,2399,4,239,1,357,1,2
63,734,6,112,2,-1,0,2
26,138,29,558,2,-1,0,2
37,449,6,283,2,302,1,2
23,707,27,205,1,-1,0,2
23,590,9,244,3,193,1,2
27,439,11,419,4,297,1,2
36,603,23,230,1,-1,0,2
29,493,27,576,2,-1,0,2
28,468,24,901,4,-1,0,2
47,1187,26,441,4,175,2,2
34,375,7,128,2,174,1,2
30,134,20,305,2,-1,0,2
49,119,18,581,3,-1,0,2
38,607,26,170,1,-1,0,2
36,336,22,483,1,-1,0,2
30,722,16,422,4,143,3,2
46,636,2,213,2,147,1,2
37,541,30,565,4,-1,0,2
35,965,28,821,5,-1,0,2
29,142,22,517,2,-1,0,2
63,1205,9,190,3,215,1,2
37,284,26,410,2,-1,0,2
32,407,12,230,2,386,1,2
33,839,7,262,2,386,1,2
30,572,30,874,5,-1,0,2
30,511,1,109,1,-1,0,2
27,683,5,278,2,448,1,2
41,197,21,432,2,-1,0,2
39,337,6,534,3,40,1,2
35,353,30,967,5,-1,0,2
27,72,11,573,4,-1,0,2
30,159,15,588,5,-1,0,2
35,780,10,474,3,302,1,2
27,599,25,646,5,-1,0,2
24,478,25,242,2,151,1,2
49,1620,6,241,2,360,1,2
42,1225,17,716,4,-1,0,2
35,232,13,554,2,-1,0,2
29,595,4,265,2,202,1,2
28,1311,4,136,1,506,0,2
35,792,15,210,3,-1,0,2
42,100,10,414,2,193,2,2
29,802,16,380,4,294,1,2
40,531,24,574,1,-1,0,2
54,1440,21,354,3,147,3,2
32,310,17,245,2,345,1,2
35,420,21,678,2,-1,0,2
44,352,22,179,1,-1,0,2
37,467,20,395,2,-1,0,2
28,623,31,212,6,-1,0,2
30,526,23,285,2,-1,0,2
31,280,23,473,3,-1,0,2
24,570,14,169,2,-1,0,2
31,523,27,175,1,-1,0,2
39,351,24,182,1,-1,0,2
25,334,24,224,2,157,2,2
34,754,24,301,2,-1,0,2
29,813,3,117,1,501,0,2
26,846,29,86,1,-1,0,2
55,339,28,131,1,-1,0,2
25,485,25,188,2,-1,0,2
35,399,31,546,3,-1,0,2
26,1098,15,261,4,-1,0,2
62,878,16,610,1,-1,0,2
38,407,13,364,2,282,1,2
35,833,30,158,2,-1,0,2
29,693,28,138,1,122,2,2
43,32,22,357,2,-1,0,2
66,1082,8,113,3,227,2,2
32,298,15,423,3,-1,0,2
42,574,30,787,3,-1,0,2
24,703,4,225,2,251,1,2
69,701,31,243,2,-1,0,2
26,505,28,743,5,-1,0,2
37,294,27,596,3,-1,0,2
34,573,9,291,2,-1,0,2
32,1249,8,329,2,318,1,2
57,1353,8,120,2,140,1,2
28,309,8,221,3,150,1,2
49,918,6,198,2,220,2,2
33,615,28,195,1,-1,0,2
28,589,24,430,3,-1,0,2
34,366,20,454,4,-1,0,2
37,820,12,311,2,323,1,2
43,591,22,487,2,-1,0,2
59,842,6,142,2,117,1,2
34,275,30,129,2,-1,0,2
65,584,25,272,2,-1,0,2
62,65,2,81,2,128,2,2
26,737,29,240,2,145,2,2
42,898,16,416,4,31,1,2
27,446,31,906,11,-1,0,2
47,839,29,249,1,-1,0,2
41,274,20,437,3,-1,0,2
30,638,22,308,2,-1,0,2
28,290,27,109,2,161,3,2
54,169,23,249,1,-1,0,2
49,485,29,422,3,-1,0,2
28,399,23,526,3,-1,0,2
31,810,29,233,2,115,2,2
32,337,22,763,2,-1,0,2
29,-43,24,816,4,-1,0,2
89,708,4,92,1,5,0,2
25,816,6,270,2,388,1,2
51,382,2,215,2,-1,0,2
28,781,27,150,1,-1,0,2
30,1117,15,289,3,-1,0,2
33,660,27,293,1,-1,0,2
26,373,26,364,1,-1,0,2
33,666,19,309,2,-1,0,2
46,439,18,611,5,7,0,2
36,604,28,128,2,86,3,2
26,258,6,133,2,95,3,2
39,-115,12,546,3,-1,0,2
26,403,25,258,1,-1,0,2
56,1974,5,154,1,381,1,2
42,1034,9,297,4,250,1,2
46,664,22,535,6,155,3,2
63,781,7,215,2,230,2,2
40,752,25,447,2,-1,0,2
48,1567,11,272,2,180,1,2
47,973,28,48,1,-1,0,2
66,1210,8,159,2,125,1,2
48,778,31,341,2,112,2,2
28,689,26,390,2,-1,0,2
53,909,8,344,2,2,0,2
26,816,24,616,3,-1,0,2
32,645,27,579,3,-1,0,2
25,224,30,260,2,-1,0,2
27,468,7,448,2,-1,0,2
32,550,25,268,4,-1,0,2
31,417,2,289,1,395,0,2
26,809,18,305,2,119,3,2
36,255,18,438,2,-1,0,2
29,215,19,279,1,-1,0,2
32,381,3,94,1,17,1,2
26,394,28,397,3,-1,0,2
29,1168,5,321,2,392,1,2
27,279,25,1076,4,-1,0,2
31,515,22,325,4,277,1,2
34,651,26,171,1,-1,0,2
37,417,29,287,1,-1,0,2
34,655,13,562,3,2,0,2
25,1297,5,233,1,287,1,2
25,690,5,141,1,521,0,2
27,740,18,135,1,120,2,2
26,255,20,177,4,0,0,2
34,339,28,1081,4,-1,0,2
54,801,15,444,1,-1,0,2
64,1017,28,454,5,31,1,2
75,213,3,135,2,181,2,2
32,206,22,709,2,-1,0,2
63,510,8,310,2,-1,0,2
40,1153,18,170,2,101,4,2
30,939,8,235,3,306,1,2
36,889,28,60,1,-1,0,2
35,7,13,237,2,308,2,2
43,486,26,126,1,-1,0,2
35,1289,23,1012,2,-1,0,2
40,282,9,340,1,1,0,2
24,668,9,165,2,128,1,2
85,502,27,272,4,-1,0,2
32,-128,24,1280,5,-1,0,2
32,671,23,778,4,-1,0,2
32,285,21,288,1,-1,0,2
31,1363,4,200,2,279,1,2
30,482,30,498,2,-1,0,2
47,816,29,719,6,-1,0,2
41,494,17,337,2,-1,0,2
46,407,23,754,5,-1,0,2
31,425,10,318,3,325,1,2
58,668,29,495,6,-1,0,2
47,743,31,486,5,-1,0,2
46,428,22,86,1,-1,0,2
43,644,18,118,2,165,3,2
50,1223,21,171,3,108,2,2
53,667,13,433,4,22,0,2
31,705,17,494,3,3,0,2
28,117,11,446,4,-1,0,2
38,1028,9,265,2,359,1,2
42,604,10,622,1,-1,0,2
27,358,19,370,2,-1,0,2
33,692,19,314,3,182,1,2
33,1061,18,458,4,142,3,2
28,760,26,132,1,-1,0,2
31,379,8,448,2,-1,0,2
23,318,14,178,2,-1,0,2
52,482,23,364,1,-1,0,2
29,409,25,343,2,-1,0,2
43,124,31,907,3,-1,0,2
28,150,24,829,5,-1,0,2
30,403,9,431,4,261,2,2
43,833,14,257,3,-1,0,2
49,528,27,376,2,-1,0,2
53,1297,24,125,2,103,3,2
34,725,29,694,2,-1,0,2
41,827,6,108,3,-1,0,2
55,342,7,114,1,-1,0,2
26,240,25,496,3,-1,0,2
26,415,24,784,4,-1,0,2
50,247,25,403,2,-1,0,2
44,899,11,443,5,107,4,2
32,525,12,409,3,175,2,2
24,647,23,856,3,-1,0,2
39,372,29,317,2,-1,0,2
29,1083,14,122,2,103,5,2
26,662,3,123,1,532,0,2
36,733,27,151,2,-1,0,2
30,1024,18,289,4,-1,0,2
82,205,29,199,4,-1,0,2
34,276,27,317,1,-1,0,2
82,953,13,139,2,77,3,2
34,222,23,359,2,-1,0,2
29,720,30,453,5,153,2,2
33,939,12,352,3,253,1,2
33,701,21,319,2,-1,0,2
25,573,10,130,2,108,3,2
26,441,17,406,2,-1,0,2
36,281,29,589,6,-1,0,2
43,462,9,352,6,168,2,2
26,657,4,193,1,463,0,2
26,983,24,303,3,-1,0,2
29,430,23,374,1,-1,0,2
28,752,24,317,3,-1,0,2
39,1286,5,259,1,330,1,2
39,-180,13,267,1,286,1,2
34,912,24,376,4,-1,0,2
39,400,7,447,3,164,2,2
27,606,27,210,1,-1,0,2
58,551,21,595,2,-1,0,2
28,1005,21,386,3,-1,0,2
34,438,23,291,2,-1,0,2
32,310,2,145,1,7,0,2
29,889,29,88,1,-1,0,2
30,251,23,457,3,-1,0,2
28,967,15,207,2,148,1,2
60,560,31,226,4,-1,0,2
25,663,20,208,3,-1,0,2
34,409,21,385,1,-1,0,2
57,729,18,160,2,240,3,2
42,978,28,93,1,-1,0,2
36,500,25,98,3,4,0,2
27,902,5,257,2,295,1,2
37,929,21,319,4,254,2,2
28,132,12,547,3,-1,0,2
44,2070,6,326,2,259,1,2
30,507,3,202,2,116,1,2
24,838,26,145,1,-1,0,2
33,-55,8,589,2,-1,0,2
32,753,11,420,3,234,2,2
66,478,24,280,4,-1,0,2
30,-48,23,608,3,-1,0,2
46,1188,8,257,3,240,2,2
29,409,5,102,1,520,0,2
24,532,20,621,3,-1,0,2
58,306,31,531,4,-1,0,2
56,842,25,270,1,-1,0,2
31,320,22,722,3,-1,0,2
35,544,30,418,3,-1,0,2
26,1005,5,237,3,303,1,2
31,413,21,136,2,-1,0,2
50,425,7,316,2,148,1,2
23,341,7,180,2,169,1,2
26,1009,5,199,2,247,1,2
27,350,24,730,2,-1,0,2
31,432,24,548,3,-1,0,2
30,643,29,356,2,-1,0,2
73,1189,10,222,3,109,4,2
49,398,7,497,4,127,3,2
44,556,31,278,6,-1,0,2
29,523,9,167,3,113,3,2
24,1228,4,194,1,489,0,2
27,610,13,355,3,190,2,2
22,548,6,166,2,143,1,2
44,96,24,521,1,-1,0,2
78,598,25,170,4,-1,0,2
53,818,26,236,2,156,2,2
34,1898,27,759,1,-1,0,2
43,215,20,362,1,-1,0,2
38,87,16,717,3,-1,0,2
65,732,25,106,7,-1,0,2
39,327,17,151,1,-1,0,2
22,648,8,190,2,-1,0,2
49,372,22,800,2,-1,0,2
43,868,8,351,3,256,1,2
35,347,23,784,3,-1,0,2
74,527,8,226,1,-1,0,2
31,538,27,117,1,-1,0,2
49,1937,10,272,2,234,1,2
26,839,12,334,4,142,2,2
29,681,5,340,2,310,1,2
54,1440,6,202,2,223,1,2
29,1218,26,68,1,-1,0,2
34,159,23,206,1,-1,0,2
37,607,27,198,1,-1,0,2
51,1475,10,265,2,323,1,2
34,980,12,380,3,279,1,2
30,467,30,503,2,-1,0,2
35,462,22,365,1,-1,0,2
45,743,5,251,1,-1,0,2
55,339,11,397,2,-1,0,2
39,739,18,1204,2,-1,0,2
29,583,9,374,2,-1,0,2
26,362,27,441,4,-1,0,2
31,998,8,96,2,-1,0,2
23,231,8,229,1,238,1,2
24,529,4,97,1,85,2,2
38,1141,12,143,5,-1,0,2
30,335,5,150,1,478,0,2
40,214,30,784,3,-1,0,2
27,-9,6,84,1,596,0,2
39,493,23,214,1,-1,0,2
35,34,11,210,1,256,2,2
34,2115,26,798,3,-1,0,2
30,722,5,159,2,-1,0,2
34,390,22,567,1,-1,0,2
26,985,3,184,2,460,1,2
28,126,22,340,2,-1,0,2
40,795,27,70,1,-1,0,2
30,475,9,224,2,363,1,2
32,524,21,211,3,-1,0,2
37,370,31,434,5,-1,0,2
48,827,29,290,2,174,1,2
31,462,23,571,3,-1,0,2
63,757,14,131,3,131,3,2
27,639,16,155,2,139,1,2
85,641,13,115,2,8,1,2
41,223,21,425,3,92,1,2
58,1606,23,654,1,-1,0,2
25,359,22,508,5,-1,0,2
29,1090,27,133,1,-1,0,2
29,229,29,546,2,-1,0,2
31,491,22,333,2,-1,0,2
45,482,28,504,3,-1,0,2
48,422,2,240,1,137,1,2
25,111,30,511,2,-1,0,2
65,956,31,256,2,107,2,2
38,242,12,164,1,366,1,2
29,696,30,697,3,-1,0,2
27,634,24,232,3,-1,0,2
26,1154,29,43,1,-1,0,2
26,203,5,183,2,219,1,2
32,531,25,163,2,161,2,2
66,931,20,116,2,97,3,2
31,366,5,273,2,399,1,2
25,333,27,241,2,-1,0,2
34,1534,11,247,1,241,1,2
65,149,7,298,2,-1,0,2
29,1803,4,195,1,552,0,2
34,266,22,977,2,-1,0,2
49,17,18,601,1,-1,0,2
65,425,22,265,1,-1,0,2
49,257,25,466,3,-1,0,2
51,331,31,737,6,-1,0,2
24,-42,19,511,2,-1,0,2
34,286,17,151,1,-1,0,2
27,439,24,410,2,-1,0,2
55,542,31,397,4,-1,0,2
36,35,12,527,1,-1,0,2
30,475,3,199,1,314,1,2
42,113,26,271,1,-1,0,2
28,457,4,158,1,496,0,2
33,741,31,648,4,128,2,2
41,1151,14,360,4,165,3,2
44,697,22,930,2,-1,0,2
63,1512,30,289,3,160,1,2
29,479,30,262,2,-1,0,2
25,-147,31,800,4,-1,0,2
34,24,20,784,2,-1,0,2
49,378,22,847,6,-1,0,2
36,1082,25,687,1,-1,0,2
29,-34,16,115,1,408,1,2
50,500,9,222,3,-1,0,2
29,480,21,388,2,-1,0,2
26,124,26,645,3,-1,0,2
79,677,24,253,2,-1,0,2
37,697,7,364,2,218,1,2
59,140,30,616,4,-1,0,2
59,630,31,302,2,-1,0,2
27,1006,19,335,3,-1,0,2
36,560,6,148,2,0,0,2
44,473,30,775,4,-1,0,2
57,399,15,462,5,-1,0,2
36,247,26,336,2,-1,0,2
32,415,5,408,2,-1,0,2
30,1093,31,1108,3,-1,0,2
27,731,6,231,2,211,1,2
30,530,5,399,3,272,1,2
24,513,10,218,2,218,1,2
29,2849,2,106,1,561,0,2
32,365,25,700,3,-1,0,2
30,305,26,419,3,-1,0,2
50,548,24,674,2,-1,0,2
24,685,30,665,3,-1,0,2
44,373,6,141,2,98,2,2
26,582,26,422,2,-1,0,2
45,355,20,590,4,-1,0,2
81,464,23,106,1,-1,0,2
24,226,31,655,3,-1,0,2
27,501,23,415,2,-1,0,2
53,278,5,401,3,-1,0,2
34,575,26,143,1,-1,0,2
58,1192,23,538,2,-1,0,2
43,1123,20,790,2,-1,0,2
24,592,28,197,1,127,2,2
53,1516,7,234,2,292,1,2
26,914,16,143,2,-1,0,2
28,282,31,483,2,-1,0,2
30,266,18,450,2,-1,0,2
57,419,14,283,2,-1,0,2
29,445,26,203,1,-1,0,2
37,355,18,554,3,-1,0,2
48,647,12,390,4,247,2,2
36,620,21,240,1,-1,0,2
